,hashed-id,CourseID,Finished.x,Q1a.x,Q1b.x,Q2a.x,Q2b.x,Q3a.x,Q3b.x,Q4a.x,Q4b.x,Q5a.x,Q5b.x,Q6a.x,Q6b.x,Q7a.x,Q7b.x,Q8a.x,Q8b.x,Q9a.x,Q9b.x,Q10a.x,Q10b.x,Q11a.x,Q11b.x,Q12a.x,Q12b.x,Q13a.x,Q13b.x,Q14a.x,Q14b.x,Q15a.x,Q15b.x,Q16a.x,Q16b.x,Q17a.x,Q17b.x,Q18a.x,Q18b.x,Q19a.x,Q19b.x,Q20a.x,Q20b.x,Q21a.x,Q21b.x,Q22a.x,Q22b.x,Q23a.x,Q23b.x,Q24a.x,Q24b.x,Q25a.x,Q25b.x,Q26a.x,Q26b.x,Q27a.x,Q27b.x,Q28a.x,Q28b.x,Q29a.x,Q29b.x,Q30a.x,Q30b.x,Q31a.x,Q31b.x,IsTransformed.x,Finished.y,Q1a.y,Q1b.y,Q2a.y,Q2b.y,Q3a.y,Q3b.y,Q4a.y,Q4b.y,Q5a.y,Q5b.y,Q6a.y,Q6b.y,Q7a.y,Q7b.y,Q8a.y,Q8b.y,Q9a.y,Q9b.y,Q10a.y,Q10b.y,Q11a.y,Q11b.y,Q12a.y,Q12b.y,Q13a.y,Q13b.y,Q14a.y,Q14b.y,Q15a.y,Q15b.y,Q16a.y,Q16b.y,Q17a.y,Q17b.y,Q18a.y,Q18b.y,Q19a.y,Q19b.y,Q20a.y,Q20b.y,Q21a.y,Q21b.y,Q22a.y,Q22b.y,Q23a.y,Q23b.y,Q24a.y,Q24b.y,Q25a.y,Q25b.y,Q26a.y,Q26b.y,Q27a.y,Q27b.y,Q28a.y,Q28b.y,Q29a.y,Q29b.y,Q30a.y,Q30b.y,Q31a.y,Q31b.y,Q12c,Q6c,Q27c,Q19c,Q26c,Q5c,Q30c,Q1c,Q8c,Q11c,Q14c,Q15c,Q21c,Q17c,Q18c,Q3c,Q28c,Q22c,Q10c,Q4c,Q9c,Q24c,Q16c,CurrentMajor,ChangeMajor,CurrentInterest,SemesterInterest,SI_why,PhysGradSchool,SciMathGradSchool,NonAcadJob,MedSchool,ProfSchool,K12Teacher,CollegeTeacher,NonSciJob,GenderCode,Consent,Gender,IsTransformed.y,Gender_Text,AmerInd.AlaskaNat,Asian,Black,Hispanic,NatHaw.PacIsl,White,Other,Other_Text,Course
2371,-4122369329382922898,phys251-sp16,1.0,4.0,5.0,5.0,5.0,1.0,1.0,3.0,3.0,4.0,4.0,5.0,5.0,3.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,1.0,4.0,4.0,3.0,5.0,3.0,4.0,2.0,2.0,3.0,3.0,5.0,5.0,3.0,3.0,4.0,4.0,1.0,1.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,1.0,1.0,5.0,5.0,2.0,1.0,2.0,1.0,5.0,5.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251
2372,-74410440156529057,phys251-sp16,1.0,4.0,5.0,5.0,5.0,2.0,1.0,1.0,1.0,4.0,5.0,4.0,5.0,3.0,1.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,2.0,1.0,5.0,5.0,3.0,5.0,4.0,5.0,3.0,1.0,2.0,1.0,4.0,5.0,3.0,3.0,4.0,5.0,2.0,1.0,4.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,1.0,1.0,4.0,5.0,2.0,1.0,1.0,1.0,3.0,1.0,5.0,5.0,0.0,1.0,3.0,5.0,4.0,5.0,2.0,1.0,2.0,2.0,4.0,5.0,3.0,5.0,3.0,1.0,4.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,1.0,1.0,4.0,5.0,2.0,5.0,4.0,5.0,3.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,2.0,1.0,5.0,5.0,2.0,1.0,2.0,1.0,3.0,1.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,,3.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,M,0.0,,,,,,,,,,251
2373,532135806136548174,phys251-sp16,1.0,4.0,5.0,4.0,5.0,4.0,1.0,4.0,5.0,3.0,5.0,3.0,5.0,3.0,1.0,3.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,5.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,3.0,3.0,4.0,4.0,0.0,1.0,4.0,4.0,3.0,4.0,2.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,14.0,14.0,2.0,2.0,'because I don't like it,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,M,0.0,,,,,,,,,,251
2374,-3411741317277693812,phys251-sp16,1.0,4.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,1.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,5.0,2.0,3.0,5.0,2.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,2.0,5.0,2.0,5.0,4.0,3.0,4.0,0.0,1.0,4.0,5.0,2.0,5.0,2.0,1.0,4.0,5.0,4.0,5.0,2.0,5.0,5.0,1.0,4.0,5.0,2.0,5.0,2.0,5.0,3.0,4.0,2.0,1.0,3.0,5.0,2.0,5.0,2.0,2.0,2.0,2.0,5.0,2.0,4.0,5.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,5.0,4.0,4.0,4.0,5.0,3.0,,3.0,2.0,4.0,4.0,4.0,1.0,4.0,5.0,2.0,1.0,3.0,5.0,4.0,4.0,2.0,5.0,3.0,3.0,2.0,,4.0,4.0,2.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,13.0,13.0,1.0,2.0,I struggled the entire semester.,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,F,0.0,,,,,,,,,,251
2375,-555411810639564303,phys251-sp16,1.0,4.0,4.0,5.0,5.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,1.0,1.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,1.0,4.0,2.0,4.0,4.0,5.0,5.0,4.0,4.0,2.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,5.0,5.0,0.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,14.0,14.0,3.0,2.0,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,M,0.0,,,,,,,,,,251
2376,7289118862006294130,phys251-sp16,1.0,5.0,5.0,3.0,5.0,2.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,5.0,2.0,3.0,2.0,4.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251
2377,8353188905824203227,phys251-sp16,1.0,4.0,5.0,5.0,5.0,3.0,4.0,2.0,4.0,2.0,2.0,5.0,5.0,2.0,1.0,4.0,5.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,2.0,2.0,5.0,2.0,5.0,5.0,3.0,3.0,5.0,3.0,4.0,1.0,5.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,1.0,4.0,5.0,2.0,2.0,1.0,1.0,5.0,2.0,4.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251
2378,5751079062575057395,phys251-sp16,1.0,3.0,4.0,5.0,5.0,3.0,1.0,5.0,5.0,4.0,5.0,2.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,1.0,5.0,4.0,5.0,4.0,2.0,3.0,2.0,4.0,5.0,2.0,4.0,1.0,5.0,4.0,1.0,5.0,5.0,4.0,4.0,3.0,5.0,5.0,5.0,2.0,1.0,4.0,5.0,4.0,1.0,4.0,1.0,2.0,2.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251
2379,-2444651670734908979,phys251-sp16,1.0,4.0,4.0,3.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,2.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251
2380,188972698460620427,phys251-sp16,1.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,3.0,5.0,3.0,3.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,2.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,5.0,0.0,1.0,5.0,5.0,4.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,2.0,2.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,2.0,1.0,2.0,4.0,1.0,4.0,4.0,5.0,4.0,4.0,1.0,1.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,5.0,13.0,,3.0,1.0,I really enjoyed seeing experiments and relating the equations to them. ,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,M,0.0,,,,,,,,,,251
2381,-6586404429621967487,phys251-sp16,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251
2382,8522608367082608027,phys251-sp16,1.0,3.0,4.0,2.0,4.0,4.0,1.0,4.0,5.0,3.0,4.0,3.0,5.0,5.0,1.0,3.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,1.0,4.0,3.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,5.0,2.0,4.0,1.0,4.0,2.0,3.0,3.0,0.0,1.0,3.0,4.0,2.0,4.0,3.0,2.0,4.0,5.0,4.0,5.0,3.0,5.0,5.0,1.0,3.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,2.0,2.0,4.0,5.0,1.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,2.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,1.0,3.0,1.0,4.0,2.0,4.0,4.0,4.0,1.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,13.0,,1.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,F,0.0,,,,,,,,,,251
2383,1160860629861132783,phys251-sp16,1.0,2.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251
2384,8754361264240747629,phys251-sp16,1.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,3.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,3.0,5.0,5.0,0.0,1.0,4.0,5.0,4.0,5.0,3.0,5.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,1.0,1.0,5.0,4.0,5.0,2.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,2.0,5.0,5.0,5.0,2.0,1.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,5.0,5.0,2.0,2.0,4.0,4.0,3.0,1.0,4.0,1.0,5.0,1.0,5.0,5.0,4.0,1.0,4.0,4.0,1.0,5.0,3.0,4.0,4.0,5.0,2.0,2.0,3.0,3.0,1.0,3.0,4.0,4.0,3.0,1.0,4.0,2.0,3.0,11.0,,1.0,2.0,I've come to terms with the fact I don't fundamentally understand physics and never will.  I just simply dislike this particular science.,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,M,0.0,,,,,,,,,,251
2385,-1842398739046746847,phys251-sp16,1.0,5.0,5.0,4.0,5.0,2.0,1.0,5.0,5.0,3.0,5.0,4.0,5.0,3.0,3.0,5.0,5.0,4.0,4.0,2.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,2.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,1.0,2.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,2.0,2.0,1.0,5.0,2.0,5.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251
2386,-449305472945906325,phys251-sp16,1.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251
2387,73880848093732525,phys251-sp16,1.0,4.0,5.0,4.0,5.0,4.0,2.0,2.0,5.0,2.0,4.0,2.0,4.0,5.0,1.0,2.0,5.0,3.0,5.0,2.0,4.0,4.0,4.0,2.0,1.0,4.0,4.0,1.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,2.0,4.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,0.0,1.0,2.0,5.0,4.0,4.0,4.0,1.0,3.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,1.0,2.0,5.0,4.0,5.0,2.0,4.0,4.0,4.0,1.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,13.0,,1.0,2.0,It is not relevant to my major (kinesiology),2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,F,0.0,,,,,,,,,,251
2388,-8701113617347640936,phys251-sp16,1.0,5.0,5.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,3.0,5.0,5.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251
2389,-8469708731062593094,phys251-sp16,1.0,4.0,5.0,4.0,4.0,1.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,1.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,2.0,2.0,4.0,5.0,3.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,4.0,4.0,2.0,1.0,3.0,2.0,4.0,3.0,4.0,5.0,0.0,1.0,4.0,5.0,4.0,4.0,2.0,1.0,5.0,5.0,4.0,5.0,3.0,4.0,3.0,1.0,4.0,5.0,2.0,4.0,3.0,4.0,5.0,5.0,2.0,1.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,5.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,1.0,4.0,5.0,4.0,2.0,2.0,1.0,4.0,3.0,4.0,5.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,4.0,,2.0,2.0,The lab was not very fun or interesting. ,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,F,0.0,,,,,,,,,,251
2390,-305764067517834320,phys251-sp16,1.0,4.0,5.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,4.0,4.0,5.0,5.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,5.0,5.0,1.0,1.0,5.0,5.0,2.0,5.0,4.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,4.0,3.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251
2391,4283609864493920022,phys251-sp16,1.0,2.0,4.0,3.0,4.0,4.0,1.0,3.0,3.0,4.0,5.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,5.0,3.0,2.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251
2392,3714339343736380332,phys251-sp16,1.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251
2393,8586902164368043104,phys251-sp16,1.0,5.0,5.0,4.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,4.0,5.0,3.0,3.0,3.0,3.0,4.0,1.0,4.0,4.0,5.0,5.0,4.0,4.0,1.0,1.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0,1.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,5.0,0.0,1.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,1.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,3.0,5.0,3.0,3.0,3.0,3.0,2.0,2.0,5.0,5.0,4.0,4.0,4.0,5.0,1.0,1.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,,2.0,2.0,It hasn't changed because of the math portion of physics. ,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,F,0.0,,,,,,,,,,251
2394,4292346446795750355,phys251-sp16,1.0,4.0,5.0,4.0,5.0,2.0,1.0,3.0,5.0,3.0,5.0,4.0,5.0,2.0,1.0,4.0,5.0,2.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,4.0,5.0,2.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,1.0,2.0,1.0,4.0,2.0,5.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251
